1402407729950,"FRITZ!Box Fon WLAN 7360",-86
1402407729967,"Zy_private_CEXC",-84
1402407729980,"Duvel",-83
1402407729981,"Ziggo",-84
1402407729994,"Mr-Brown",-90
1402407729995,"Vlinder",-80
1402407730007,"ARJANHUIJZER-PC_Network-2.4G",-83
1402407730008,"utrecht3515-2",-81
1402407730024,"Tele2modem-internet",-86
1402407730026,"CORRYHENK",-93
1402407730039,"chmwidor",-87
1402407730040,"Westdijk Web",-88
1402407730053,"SitecomA1834C",-85
1402407730054,"Zy_private_E4XHWM",-91
1402407730066,"Ziggo60CCB",-89
1402407731535,"Wi-Fi-netwerk van R. Kaasenbrood",-59
1402407731563,"utrecht3515",-67
1402407731565,"SpeedTouch367917",-68
1402407731578,"Wi-Fi-netwerk van R. Kaasenbrood",-61
1402407731579,"FRITZ!Box Fon WLAN 7360",-86
1402407731592,"Zy_private_CEXC",-86
1402407731604,"Duvel",-83
1402407731605,"Ziggo",-85
1402407731606,"Mr-Brown",-89
1402407731619,"Vlinder",-84
1402407731620,"ARJANHUIJZER-PC_Network-2.4G",-85
1402407731633,"utrecht3515-2",-80
1402407731634,"Tele2modem-internet",-89
1402407731647,"CORRYHENK",-90
1402407731659,"chmwidor",-87
1402407731661,"Westdijk Web",-88
1402407731674,"SitecomA1834C",-85
1402407731676,"Zy_private_E4XHWM",-91
1402407731688,"Ziggo60CCB",-89
1402407731690,"Scheteris",-89
1402407731703,"Mineel",-91
1402407733267,"Wi-Fi-netwerk van R. Kaasenbrood",-57
1402407733287,"utrecht3515",-67
1402407733288,"SpeedTouch367917",-70
1402407733305,"Wi-Fi-netwerk van R. Kaasenbrood",-61
1402407733321,"FRITZ!Box Fon WLAN 7360",-87
1402407733323,"Zy_private_CEXC",-86
1402407733339,"Duvel",-83
1402407733355,"Ziggo",-85
1402407733356,"Mr-Brown",-87
1402407733369,"Vlinder",-81
1402407733370,"ARJANHUIJZER-PC_Network-2.4G",-85
1402407733382,"utrecht3515-2",-80
1402407733383,"Tele2modem-internet",-88
1402407733396,"CORRYHENK",-90
1402407733397,"chmwidor",-87
1402407733410,"Westdijk Web",-88
1402407733423,"SitecomA1834C",-85
1402407733424,"Zy_private_E4XHWM",-91
1402407733437,"Ziggo60CCB",-89
1402407733438,"Scheteris",-89
1402407733451,"Mineel",-91
1402407733452,"FRITZ!Box Fon WLAN 7360",-87
1402407733465,"LG-IK",-91
