1402407454397,"Mr-Brown",-91
1402407454398,"Ziggo",-82
1402407454411,"",-88
1402407454413,"Tele2modem-internet",-89
1402407454414,"Zy_private_E4XHWM",-91
1402407454427,"utrecht3515-2",-83
1402407454429,"CORRYHENK",-90
1402407454429,"tom hart",-93
1402407454442,"H220N8068C4",-88
1402407456017,"Wi-Fi-netwerk van R. Kaasenbrood",-60
1402407456054,"utrecht3515",-68
1402407456055,"SpeedTouch367917",-71
1402407456055,"Wi-Fi-netwerk van R. Kaasenbrood",-61
1402407456071,"FRITZ!Box Fon WLAN 7360",-87
1402407456071,"Zy_private_CEXC",-79
1402407456084,"Duvel",-81
1402407456085,"Ziggo",-82
1402407456086,"",-88
1402407456098,"Tele2modem-internet",-89
1402407456099,"utrecht3515-2",-83
1402407456099,"CORRYHENK",-90
1402407456112,"tom hart",-93
1402407456113,"H220N8068C4",-88
1402407457655,"Wi-Fi-netwerk van R. Kaasenbrood",-56
1402407457657,"utrecht3515",-68
1402407457671,"SpeedTouch367917",-63
1402407457673,"Wi-Fi-netwerk van R. Kaasenbrood",-61
1402407457712,"FRITZ!Box Fon WLAN 7360",-88
1402407457715,"Zy_private_CEXC",-87
1402407457717,"Duvel",-78
1402407457749,"Ziggo",-82
1402407457752,"",-90
1402407457754,"Tele2modem-internet",-89
1402407457767,"CORRYHENK",-90
1402407457768,"tom hart",-93
1402407457769,"H220N8068C4",-88
1402407457781,"Mr-Brown",-89
1402407459406,"Wi-Fi-netwerk van R. Kaasenbrood",-56
1402407459424,"utrecht3515",-68
1402407459425,"SpeedTouch367917",-63
1402407459425,"Wi-Fi-netwerk van R. Kaasenbrood",-61
1402407459439,"FRITZ!Box Fon WLAN 7360",-87
1402407459439,"Zy_private_CEXC",-88
1402407459452,"Duvel",-78
1402407459453,"Ziggo",-82
1402407459454,"",-90
1402407459466,"Tele2modem-internet",-89
1402407459467,"CORRYHENK",-90
1402407459468,"tom hart",-93
1402407459480,"Mr-Brown",-89
1402407459482,"Scheteris",-88
1402407459483,"FRITZ!Box Guest Access",-88
1402407461191,"Wi-Fi-netwerk van R. Kaasenbrood",-56
1402407461193,"utrecht3515",-69
1402407461209,"SpeedTouch367917",-63
1402407461215,"Wi-Fi-netwerk van R. Kaasenbrood",-61
1402407461247,"FRITZ!Box Fon WLAN 7360",-87
1402407461250,"Zy_private_CEXC",-88
1402407461252,"Duvel",-78
1402407461266,"",-89
1402407461267,"Tele2modem-internet",-89
1402407461268,"CORRYHENK",-90
1402407461280,"Mr-Brown",-90
1402407461281,"Scheteris",-88
1402407461282,"FRITZ!Box Guest Access",-88
1402407461295,"ARJANHUIJZER-PC_Network-2.4G",-81
1402407461296,"Vlinder",-82
1402407461308,"FRITZ!Box Fon WLAN 7360",-87
1402407463031,"Wi-Fi-netwerk van R. Kaasenbrood",-60
1402407463033,"utrecht3515",-69
1402407463048,"SpeedTouch367917",-63
1402407463050,"Wi-Fi-netwerk van R. Kaasenbrood",-61
1402407463066,"FRITZ!Box Fon WLAN 7360",-87
1402407463067,"Zy_private_CEXC",-91
1402407463068,"Duvel",-81
1402407463084,"",-90
1402407463085,"CORRYHENK",-90
1402407463100,"Mr-Brown",-90
1402407463101,"Scheteris",-88
1402407463116,"FRITZ!Box Guest Access",-88
